id,name,category,latitude,longitude,pincode,district
way/475100800,Bhagavathy Government High School,Schools,10.7024768,76.8523747,642005,Coimbatore
way/475248725,anna,Parks,13.00952568,80.23502014,600085,Chennai
way/475444538,Oddanchatram Bus Stand,Bus Stations,10.486894079999999,77.75004286,624601,Dindigul
way/475806592,Government Higher Secondary School Muthalamada,Schools,10.60740750625,76.7612452375,642133,Coimbatore
way/475874711,Ashish JK,Apartments,12.948704333333332,77.72254266666667,635103,Krishnagiri
way/475874712,Sonesta Meadows,Apartments,12.948713386666665,77.72149117999999,635103,Krishnagiri
way/476028225,Rainbow Layout,Residential Complexes,12.946220750000002,77.70216363749999,635103,Krishnagiri
way/476030209,Chaintanya School,Schools,12.946961127272727,77.70132178181818,635103,Krishnagiri
way/476217120,Kodaikanal Bus Stand,Bus Stations,10.235441911111112,77.49301771111111,624101,Dindigul
way/476903624,Central institute for cotton research,Colleges,11.01398677777778,76.92943534444444,641113,Coimbatore
way/477155038,Vaishnavi Commune,Residential Complexes,12.901773088888888,77.70040335555557,635103,Krishnagiri
way/477485293,CSI KCD Memorial Church,Churches,12.971156949999997,77.74978273571428,635103,Krishnagiri
way/477709866,முருகன் கோவில்,Temples,8.495765944444445,78.12934095555555,628205,Tuticorin
way/477816596,Govt ITI Nilambur,Colleges,11.300439585714287,76.24850244285714,643233,Nilgiris
way/477823624,Amal College Of Advanced Studies,Colleges,11.30350043,76.23677319,643233,Nilgiris
way/477827902,Govt Higher Secondary School Eranhimangad,Schools,11.312411855555556,76.21013774444444,643233,Nilgiris
way/477836333,Total mall,Malls,13.043000239999998,80.23338876,600033,Chennai
way/478201313,Horizon Heights Serviced Residence,Residential Complexes,11.01203144,76.96084412,641011,Coimbatore
way/478207489,Vazhikkadavu Bus Stand,Bus Stations,11.389233819999998,76.34726817999999,643212,Nilgiris
way/478371628,Hazrath Yaarab Dargah,Mosques,12.527625972222221,77.7871143111111,635107,Krishnagiri
way/479683027,Kammkottai Park,Parks,12.941509088888887,80.21262461111112,600100,Kanchipuram
way/479683343,Chitra Park,Parks,12.963056133333334,80.15728235,600043,Kanchipuram
way/479690976,Play area,Parks,12.941035320000001,80.2164301,600100,Kanchipuram
way/479692192,Police quaters,Parks,8.19561361111111,77.42175826666666,629001,Kanyakumari
way/479865630,Prestige Glenmorgan,Residential Complexes,12.977572173684209,77.76336871052632,635103,Krishnagiri
way/480032786,temple park,Parks,8.6846303,78.04553978,628251,Tuticorin
way/480194841,Orakkadu Village Road,Residential Complexes,13.248275181132076,80.18069246792452,600103,Tiruvallur
way/480219904,Park that belongs to Prestige Cyber towers,Parks,12.91202424,80.22871626,600119,Kanchipuram
way/480596183,Lawn near SDB 1,Parks,12.910541871428572,80.22178945714286,600119,Kanchipuram
way/480805260,Public park,Parks,12.901849219999999,80.23091694,600119,Kanchipuram
way/480806554,Kallarai Cemetery,Churches,10.960189779999999,76.99265282,641023,Coimbatore
way/480858040,புதிய விட்டுவசதி வாரியம்,Residential Complexes,10.75129368,79.1178723,613004,Thanjavur
way/482176773,Selvam Matric. Hr. Sec. School,Schools,13.105849118181817,79.66648341818183,631002,Vellore
way/482237034,Childrens Park,Parks,11.721460780000001,78.07771098,636304,Salem
way/482237035,Park,Parks,11.7214382,78.07823427999999,636304,Salem
way/482278194,Parampara Academy,Schools,13.1067302875,79.66598347499999,631002,Vellore
way/482317667,Music College Road,Colleges,10.883726376470591,79.11041712352942,613201,Thanjavur
way/482317684,Immaculate Heart of Mary Church,Churches,10.8831256,79.10619223333333,613201,Thanjavur
way/482317687,Murugan Temple,Temples,10.8801776,79.10778706,613201,Thanjavur
way/482317697,Sri Agathiyar Lobamuthrai Temple,Temples,10.88256248,79.10895958,613201,Thanjavur
way/482317698,Hanumar Temple,Temples,10.882532000000001,79.10828341999999,613201,Thanjavur
way/482317704,Theradi Bus Stop,Bus Stations,10.88039418,79.10724748000001,613201,Thanjavur
way/482317723,Sri Abheeshta Varutha Mahaganapathi Temple,Temples,10.87853022,79.10374886,613201,Thanjavur
way/482317725,Thiruvaiyaru Bus Stand,Bus Stations,10.878522466666666,79.10321318888889,613201,Thanjavur
way/482317729,Srinivasa Rao Higher Secondary School Ground,Schools,10.87829064,79.10194856000001,613201,Thanjavur
way/483890311,Dhurgai Amman Temple,Temples,13.078161966666668,79.59856021666667,631101,Vellore
way/483962057,Perungulathor new bus stand,Bus Stations,12.90630908,80.09654533999999,600046,Kanchipuram
way/484178237,Sacred Heart Church,Churches,9.511609461538463,77.63438276153846,626125,Virudhunagar
way/484180642,Srivi Lions Matriculation Higher Sec. School,Schools,9.508317224999999,77.63877755833333,626125,Virudhunagar
way/484180645,Thiyagaraja Higher Sec. School,Schools,9.50687386,77.6392514,626125,Virudhunagar
way/484307760,Sarvajana School - Kaipancheri Road,Schools,11.660599010000002,76.267828255,643240,Nilgiris
way/484660001,Orion NIT Trichy,Universities,10.759691252941174,78.81073484705882,620015,Tiruchirappalli
way/484661330,Registrar Quarters,Apartments,11.72108424,78.0786349,636304,Salem
way/484661331,COE Quarters,Apartments,11.72105204,78.07884326000001,636304,Salem
way/484661332,Professors Quarters,Apartments,11.7210923,78.07907638,636304,Salem
way/484849769,Keela Sankaran Kovil,Temples,8.956055483333335,77.31262299999999,627803,Tirunelveli
way/485051457,Sri Kadukavalar Temple,Temples,10.061611500000001,78.4933207,630566,Sivaganga
way/485653699,The Village Road,Residential Complexes,12.740484266666666,80.20103051111111,603110,Kanchipuram
way/485655757,The Village,Residential Complexes,12.740343581818186,80.20142047878787,603110,Kanchipuram
way/485656573,Pushpadruma,Residential Complexes,12.741920061111111,80.19619355555557,603110,Kanchipuram
way/485799108,"GOV Muncipal school , Gudiyattam",Schools,12.944791453846154,78.87344904615384,635803,Vellore
way/485799112,Shiva Temple,Temples,12.943957757142856,78.86833521428571,635806,Vellore
way/485799113,Punganoor Amman Kovil,Temples,12.944090979999999,78.86676422000001,635806,Vellore
way/485799114,CSI Good Shepherd Church,Churches,12.945294700000002,78.87232764,635803,Vellore
way/485799115,Gudiyattam Taluk Office,Offices,12.945660814285713,78.8738627,635803,Vellore
way/485799123,Nadupet,Residential Complexes,12.944230233333332,78.86753536666667,635806,Vellore
way/485818939,Tower II - The Village,Residential Complexes,12.7399146,80.2027065,603110,Kanchipuram
way/485819173,Tower I - The Village,Residential Complexes,12.73981536,80.20321966,603110,Kanchipuram
way/486024640,Training & Placement new building under construction,Offices,10.76004576,78.81377368000001,620015,Tiruchirappalli
way/486644343,thottam,Parks,11.243102183333335,77.63892403333334,638812,Erode
way/486647092,Water Tank Park,Parks,11.34172392,77.70859074,638009,Erode
way/486686062,Kosapet Park,Parks,13.09301658,80.25658608,600082,Chennai
way/486686518,Muthiyal Amman Temple,Temples,12.942190744444446,78.89564113333331,635803,Vellore
way/486762474,Astalakshmi Homes,Apartments,12.970662379999998,80.21213278,600091,Kanchipuram
way/486772084,Excel Polytechnic College,Colleges,11.44630478,77.76845358,638008,Namakkal
way/486773826,Excel B.Arch College,Colleges,11.4478418,77.76884673999999,638008,Namakkal
way/486773827,Excel Bussiness College,Colleges,11.4478404,77.76903834,638008,Namakkal
way/486776072,Muniyappan Kovil,Temples,11.452663280000001,77.77698876,638008,Namakkal
way/487806994,Himalaya Lawns,Parks,12.986743240000001,80.23595252,600020,Chennai
way/487967169,Singaram Pillai Higher Secondary School,Schools,13.103493080000002,80.20000092000001,600017,Chennai
way/487967170,S.B.O.A School and Junior College,Schools,13.092278255555552,80.1951886111111,600106,Chennai
way/487967171,Singaram Pillai School,Schools,13.102030599999999,80.19590221666665,600017,Chennai
way/487967172,Singaram Pillai Tennis Academy,Schools,13.101176628571428,80.19569015714286,600017,Chennai
way/487967173,Cricket Academy,Schools,13.101091514285715,80.19633661428573,600017,Chennai
way/489021446,sirpi nagar,Residential Complexes,12.851063023076922,80.05649866153847,600126,Kanchipuram
way/490156675,Victor,Offices,12.983846115384615,77.73818419999999,635103,Krishnagiri
way/490902904,TNHB PARK,Parks,13.103069289473684,80.13522660000001,600098,Tiruvallur
way/490995276,Nehru Nagar Park,Parks,12.931924560000002,80.22997061999999,600100,Kanchipuram
way/491055909,Thirparappu Temple,Temples,8.39204968,77.25958824,629151,Kanyakumari
way/492712469,International Society for Krishna Consciousness Temple Temple,Temples,12.520721120000001,77.78826364,635107,Krishnagiri
way/492716799,Narashimma Temple,Temples,12.5139225375,77.81136886249999,635107,Krishnagiri
way/493026419,Kerala State Road Transport Corporation Bus Depot,Bus Stations,9.607408780952381,77.16470911428571,625518,Theni
way/494412940,HP Enterprise,Offices,12.96976162857143,77.7180084,635103,Krishnagiri
way/494678973,Sumadhura Silver Ripples,Apartments,12.97001990952381,77.73877292380952,635103,Krishnagiri
way/494678974,Green woods Apartment,Residential Complexes,12.972369490476188,77.7479107142857,635103,Krishnagiri
way/494678976,Shilpitha Sunflower,Apartments,12.96983386923077,77.73929760769231,635103,Krishnagiri
way/494678977,Huawei,Offices,12.969284620000002,77.72679312,635103,Krishnagiri
way/494678981,Vydehi Institute of Medical Science and Research Center,Colleges,12.97573835185186,77.7313587925926,635103,Krishnagiri
way/496461090,Ulaga Tamizh Sangam,Offices,9.932393388888888,78.13871933333333,625015,Madurai
way/496461091,Arasu Satta Kalloori - Madurai,Colleges,9.934260575000001,78.13873885,625015,Madurai
way/496461098,Madurai International Hockey Stadium,Stadiums,9.941047000000001,78.14385704000001,625015,Madurai
way/496461109,Hockey,Stadiums,9.941235800000001,78.14328614,625015,Madurai
way/496493898,school ground,Schools,11.704171950000001,79.55152316666668,607002,Cuddalore
way/496599425,TiruvandarKoil,Temples,11.91903752,79.65703992,605102,Pondicherry
way/496603585,Gangaivaraganatheeswarar Temple (Thirukanchi),Temples,11.893170959999999,79.7618236,605110,Pondicherry
way/497102643,Suhhai Residency,Residential Complexes,11.98621554,79.8407653,605007,Pondicherry
way/497315585,Eachanari Vinayagar Temple,Temples,10.92393436,76.98241637999999,641105,Coimbatore
way/497316922,Mahalakshmi Temple,Temples,10.926402139999999,76.98248156,641105,Coimbatore
way/497316925,Annai Meenakshi College of Nursing,Colleges,10.94090802,76.98201018,641023,Coimbatore
way/497320753,Jeevans Adventure Park,Parks,10.893292350000001,76.93382824999999,641107,Coimbatore
way/497320755,Capital College Of Architecture,Colleges,10.895644677777778,76.93709026666667,641107,Coimbatore
way/497331702,Sree Dhaksha Hreeva Apartments,Residential Complexes,10.982928985714285,76.92668082857142,641113,Coimbatore
way/497331703,SMS College of Arts & Science,Colleges,10.982046542857145,76.9224514142857,641113,Coimbatore
way/497331705,Arulmigu Patteswar Swamy Temple,Temples,10.97586486,76.91461582,641113,Coimbatore
way/497331708,Perur Temple,Temples,10.97622788,76.91530426,641113,Coimbatore
way/497331719,Arjuna Athletic Field,Stadiums,10.932400550000002,76.74047167499998,641114,Coimbatore
way/497331721,Chinmaya International Residential School,Schools,10.9295479125,76.73960048750001,641114,Coimbatore
way/497996426,Beetel Apartments,Residential Complexes,10.98046372,76.99922762,641023,Coimbatore
way/497996428,Trident Serenity,Residential Complexes,10.979722839999999,76.99806106,641023,Coimbatore
way/498114896,Assumption Cathedral,Churches,12.905775450000002,79.13046637,632201,Vellore
way/498313400,Theni old Bus Stand,Bus Stations,10.009385439999999,77.47696244,625531,Theni
way/498447499,Munnar Catering College,Colleges,10.04846641818182,77.20599954545455,625528,Theni
way/498822934,Sancia Fairyland Apartments,Residential Complexes,10.987735771428573,76.99509395714287,641023,Coimbatore
way/498988409,Boat House Park,Parks,10.9982696,77.01952265999999,641005,Coimbatore
way/498988414,Ramalinga Sowdeswari Amman Temple,Temples,10.995480339999999,77.01683145999999,641005,Coimbatore
way/499101783,Thoothukudi Harbour Beach,Beaches,8.744497950000001,78.17069198749999,628152,Tuticorin
way/499256297,Maithri Layout Park,Parks,12.98450176,77.75577483999999,635103,Krishnagiri
way/501125927,PSG Institute of Medical sciences & research,Colleges,11.01889786,77.00878648,641004,Coimbatore
way/502901669,Avalsurampatti,Residential Complexes,9.642592492857144,77.97447457857142,625707,Madurai
way/502901670,Kokkalancheri,Residential Complexes,9.635401363636362,77.97251103636364,625707,Madurai
way/502905379,Arokiapuram,Residential Complexes,10.964311515000002,78.934107495,621652,Tiruchirappalli
way/502907002,Cemetry,Churches,10.965688608333332,78.93586840833335,621652,Tiruchirappalli
way/502907895,Alangara annai church arokiyapuram,Churches,10.963482816666668,78.93337873333333,621711,Tiruchirappalli
way/502944817,Arulmigu Subramaniya Swami Temple,Temples,9.879556128571426,78.07108756190479,625004,Madurai
way/503000952,St. Mary's Industrial Training Institute,Offices,10.963058935294116,79.39211211176472,612001,Thanjavur
way/503081922,YS Enclave Block-2,Residential Complexes,13.048564942857142,80.19686520000002,600084,Chennai
way/503085960,Ys enclave,Residential Complexes,13.047995576923077,80.1968941076923,600084,Chennai
way/503338455,Madha Medical College & Research Institute,Colleges,13.00488555102041,80.1132480367347,600070,Kanchipuram
way/503500297,Sreekrishna College Temple,Colleges,10.93845214,76.95261648,641042,Coimbatore
way/504418476,Hajee P. Syed Mohamed Higher Secondary School,Schools,9.5864314,77.94922922,626124,Virudhunagar
way/504418477,Virudhunagar Matriculation School,Schools,9.58560464,77.94957836,626124,Virudhunagar
way/504562058,Karaikal Beach,Beaches,10.91737320625,79.85304807187502,611003,Nagapattinam
way/504572470,Kampeera vinayagar temple,Temples,10.946405700000003,76.97344706000001,641023,Coimbatore
way/504821662,BSNL Telephone Exchange,Offices,9.4595908,77.78581842,626135,Virudhunagar
way/504821673,S.H.N.V Boys School,Schools,9.449351781818182,77.79282410909092,626135,Virudhunagar
way/504821674,S.H.N Girls School,Schools,9.447561400000001,77.79357551999999,626135,Virudhunagar
way/504832720,Lions Matriculation School,Schools,9.45488166,77.80124078000001,626135,Virudhunagar
way/504832723,Kamaraj Park,Parks,9.453895716666667,77.79829466666665,626135,Virudhunagar
way/506142963,The Pentecostal Mission,Churches,12.927624671428571,80.16264285714286,600074,Kanchipuram
way/506143875,Kamarajapuram Football Ground,Parks,12.922944660000002,80.15420192,600074,Kanchipuram
way/506390719,Gandhipuram Central Bus Stand,Bus Stations,11.014258728571429,76.96691352857144,641011,Coimbatore
way/506409029,Omni bus stand,Bus Stations,11.022976899999998,76.97149865000002,641011,Coimbatore
way/506409031,Christ The King,Churches,11.006017685714287,76.96585165714285,641011,Coimbatore
way/507890790,Shivathapuram Government School,Schools,11.651785942857142,78.11033028571428,636307,Salem
way/507890791,P.V Matriculation School,Schools,11.652427679999999,78.10154822000001,636307,Salem
way/507890792,PV School Ground,Schools,11.652648716666667,78.10114201666666,636307,Salem
way/507890793,Santha Karadu Kaaliyamman Temple,Temples,11.64630274,78.08455740000001,636302,Salem
way/507890794,Kottanur Govt. School,Schools,11.64227258,78.08526728,636302,Salem
way/508287900,இபான்ட் ஜெயசூசி சர்ச் Infant Jesus church,Churches,11.053593600000001,76.9173635,641017,Coimbatore
way/508443601,Appaswamy Citysquare,Apartments,12.96835844,80.2480307,600096,Kanchipuram
way/508443602,Appaswamy Cityside,Apartments,12.971167285714285,80.24853027142856,600096,Kanchipuram
way/508900300,Government Tea Park,Parks,11.411250078571427,76.73541043571427,643253,Nilgiris
way/508900305,"Government High School, Thummanatty",Schools,11.426230489999998,76.75198119000001,643253,Nilgiris
way/509121880,Solar,Residential Complexes,11.321394645454545,77.75058704545454,638012,Erode
way/509124773,Periyar Malaigai,Apartments,11.30544718,77.6696564,638053,Erode
way/509124775,Saibaba Temle,Temples,11.296214080000002,77.66433027999999,638107,Erode
way/509142900,Senepathy Palayam,Residential Complexes,11.29543791,77.69394359,638053,Erode
way/509142901,Erode Arts College,Colleges,11.301928188888887,77.69692807777777,638053,Erode
way/509145075,Kongu School,Schools,11.301726414285715,77.70437875714286,638012,Erode
way/509145083,Nalliyam Palayam,Residential Complexes,11.313915974999999,77.6912505,638009,Erode
way/509155321,URC School,Schools,11.32782778,77.68481456,638009,Erode
way/509535144,E S Matric Higher Secondary School,Schools,11.939676780000001,79.48333790000001,605602,Villupuram
way/509668153,St Joseph's Institute of Technology,Colleges,12.867886403389827,80.21758657457627,600119,Kanchipuram
way/510056322,Nightingale Institute of Nursing,Colleges,10.8985637,76.94699336666669,641107,Coimbatore
way/510067114,Govt Higher Secondary School,Schools,10.909593271428571,76.96674305714285,641105,Coimbatore
way/510067122,Rathinam Intl Public School,Schools,10.928448040000001,76.97254876000001,641105,Coimbatore
way/510715333,Polytechnic building,Colleges,12.716734233333334,77.86803247333334,635126,Krishnagiri
way/510960941,Bannari Amman Sugars Limitted,Offices,10.997085380000001,76.98224941999999,641011,Coimbatore
way/511393216,Thiru V. Ka Park,Parks,13.04990914,80.18480838,600087,Tiruvallur
way/511442419,Sai Krishna Flats,Apartments,13.049386833333335,80.18457415,600087,Tiruvallur
way/511618592,Apartments,Residential Complexes,11.423546140000001,76.86280497999999,643214,Nilgiris
way/512207020,I.F.E.T College of Engineering,Colleges,11.91991306470588,79.61071253529413,605108,Villupuram
way/512496492,Manonmaniam Sundaranar University,Universities,8.761784609090908,77.64934528181817,627012,Tirunelveli
way/513196700,Brigade Cosmopolis,Apartments,12.962041300000003,77.7461473347826,635103,Krishnagiri
way/513199848,Chaithanya Sharan,Residential Complexes,12.924835272727274,77.73412644545455,635103,Krishnagiri
way/515198093,KGISL Platina,Apartments,11.102222462500002,76.99158158125002,641022,Coimbatore
way/516203610,St. Mary's Church,Churches,11.41918415,76.86356736249999,643214,Nilgiris
way/516214754,St. Mary's Boy's higher secondary school,Schools,11.41830242,76.86423549999999,643214,Nilgiris
way/516215218,School Ground,Schools,11.418719814285712,76.86414625714285,643214,Nilgiris
way/516216726,St. Mary's Girl's Higher Secondary School,Schools,11.421431744444446,76.86327147037036,643214,Nilgiris
way/516216727,St. Mary's Sister's Welfare Centre,Offices,11.42197728,76.86358977333333,643214,Nilgiris
way/516218543,C. S. I. St. Luke's Church,Churches,11.418007355555556,76.86328844444445,643214,Nilgiris
way/517775667,Kali Amman Theru,Temples,10.866153650000001,79.47945781666667,612601,Tiruvarur
way/517775668,Vinayakar Kovil,Temples,10.866752672727271,79.47925918181818,612601,Tiruvarur
way/518601912,Sri Abhayanjaneya Swamy Temple,Temples,12.97005734,77.72811786,635103,Krishnagiri
way/518601913,Nallurahalli Government School,Schools,12.969869583333335,77.72768406666667,635103,Krishnagiri
way/520201647,RECT Polytechnic College,Schools,8.402345179999998,77.76284212499999,627110,Tirunelveli
way/520201656,Sri Bhaktavatsala Perumal temple,Temples,8.69977234,77.57140964,627414,Tirunelveli
way/520201659,Sri Appan Venkatasalapati Temple,Temples,8.698099840000001,77.56433812,627417,Tirunelveli
way/520205084,St. Peter's Medical College Hospital And Research Institute,Colleges,12.720806833333334,77.86602391666668,635126,Krishnagiri
way/521306309,Arihant,Apartments,13.072451566176472,80.20323962941175,600106,Chennai
way/521775690,Sri Malolan College of Arts and Science,Colleges,12.506239817241376,79.87684708620688,603319,Kanchipuram
way/521779300,Maduranthakam Bus Stand,Bus Stations,12.5120921,79.8850289181818,603311,Kanchipuram
way/521779304,Sri Kothandaramar Tample,Temples,12.509982240000001,79.88327508,603311,Kanchipuram
way/521886289,tiruveedhi amman kovil,Temples,13.076298560000001,80.20362990000001,600106,Chennai
way/522053462,Arulmigu Subramaniyaswami Temple,Temples,11.046627783333333,76.85241046666665,642123,Coimbatore
way/522352231,Sri sankara global Academy,Schools,12.923182257142855,80.13196108571428,600097,Kanchipuram
way/523736872,Hindustan University,Universities,12.799880374468085,80.22822773404255,603112,Kanchipuram
way/524059059,Udumbu,Parks,12.003340322222222,79.8314391,605109,Villupuram
way/524368059,JJ Engineering Works,Colleges,11.937431882608697,79.79972853043476,605007,Pondicherry
way/524610788,Ayyinar Temple in Middle of Farms,Temples,11.78475736,79.75915218,607001,Cuddalore
way/524610791,Ancient Shivan Temple ( ASI Site),Temples,11.807165916666664,79.74245166666667,607109,Cuddalore
way/524610793,Government School,Schools,11.791322916666665,79.75319471666666,607001,Cuddalore
way/524617889,Arulmigu Angaalamman Aalayam,Temples,10.85352392,78.98998064000001,613101,Thanjavur
way/524617890,Sri Anandha Padmanaaba Perumal Temple,Temples,10.85306448,78.98757742000001,613101,Thanjavur
way/524617891,"Arulmigu Meenakshi Udanurai Suyambumoorthi Sundareshwarar Temple, Sendalai",Temples,10.85479996,78.99158163999999,613101,Thanjavur
way/524617911,Arulmigu Brahmakandeeswarar Temple,Temples,10.861790780000002,79.10917644000001,613202,Thanjavur
way/524619692,Brahmakandeeswarar Temple - Verataneswarar 1,Temples,10.84160165,79.05296195,613101,Thanjavur
way/525507426,A,Apartments,12.923102371428572,77.7304305142857,635103,Krishnagiri
way/525507470,B,Apartments,12.922861950000001,77.73025116250001,635103,Krishnagiri
way/525509258,Gokal,Temples,12.921225000000002,77.73417502,635103,Krishnagiri
way/525512832,Mount Carmel Forane Church,Churches,12.91419572857143,77.71092767142855,635103,Krishnagiri
way/525641243,ELECTRONICS & COMMUICATION ENGINEERING,Colleges,12.750715602941177,80.19602787647058,603110,Kanchipuram
way/525840696,School Road,Schools,11.6623355,76.16629665128205,643205,Nilgiris
way/526445239,Saveetha University,Universities,13.05674707647059,80.12382251176471,600095,Tiruvallur
way/527186400,Pavani Sarovar,Apartments,12.972697666666669,77.73347588333334,635103,Krishnagiri
way/527186402,Asian Laasya,Apartments,12.969550193333335,77.73787990000001,635103,Krishnagiri
way/527186409,SBB Touchstone,Apartments,12.970985328571427,77.73437854285714,635103,Krishnagiri
way/527279882,Ahalia College of Engineering & Technology,Colleges,10.79920917142857,76.81853408571429,641112,Coimbatore
way/527413542,Sree Dharma Shastha Temple,Temples,9.742092440000002,77.1129011,625518,Theni
way/527867111,Sudukaadu,Temples,12.0244213,79.79064996000001,605109,Villupuram
way/528172363,IIT Staff quarters,Residential Complexes,10.79693202,76.81705828,641112,Coimbatore
way/530337897,Maha Anandarudreshvara,Temples,12.832875519999998,79.69236106,600115,Kanchipuram
way/530476267,Vivekananda Polytechnic College,Colleges,10.112935290909093,78.64048524090909,630321,Sivaganga
way/531183228,நேமம் கோவில்,Temples,10.13633566,78.69423549999999,630208,Sivaganga
way/531394576,Shrine,Temples,10.90210488,76.90106654000002,641112,Coimbatore
way/531496318,PSN Courts and forest,Parks,12.994186216666668,77.72964031666666,635103,Krishnagiri
way/531496933,PSN Central park,Parks,12.994063263636365,77.72830795454546,635103,Krishnagiri
way/531497825,Tower 17 Childrens park,Parks,12.993411485714287,77.72974767142856,635103,Krishnagiri
way/531498206,Park between tower 12 and 13,Parks,12.995405820000002,77.73003002,635103,Krishnagiri
way/531498332,Park between tower 11 and 12,Parks,12.995351880000001,77.72921964,635103,Krishnagiri
way/532233890,"University College of Engineering, Panruti",Colleges,11.738888499999998,79.55374914,607002,Cuddalore
way/532477222,University College of Engineering Villupuram,Universities,11.95079444,79.51261092,605602,Villupuram
way/532477223,"University College of Engineering, Villupuram",Colleges,11.950453399999999,79.51186748,605602,Villupuram
way/532872033,"Umiversity College of Engineering,Kanchipuram",Colleges,12.8738706,79.704478175,600115,Kanchipuram
way/532977894,Kovaipudur Childrens Park,Parks,10.943044185714285,76.93867081428571,641042,Coimbatore
way/532977896,RTO Office-Coimbatore West,Offices,10.94709814,76.93464702000001,641042,Coimbatore
way/532977902,Banjara Hills,Apartments,10.93704609090909,76.9301373,641042,Coimbatore
way/532977916,Spring Field Valley Apartments,Residential Complexes,10.937319477777777,76.92580471111111,641042,Coimbatore
way/533092300,Yadava Krishna Temple,Temples,12.52995544,77.78696774,635107,Krishnagiri
way/533092373,Govt PUP School,Schools,12.529232879999999,77.7884914,635107,Krishnagiri
way/533096389,John Brito School,Schools,12.543214799999998,77.76064784,635107,Krishnagiri
way/533096784,Abaiya Hanuman Temple,Temples,12.54063152,77.77468168,635107,Krishnagiri
way/533339305,RAK Indo Kovai Township Pvt Ltd,Residential Complexes,10.93218308,76.92695274,641042,Coimbatore
way/533339311,C S Academy International School,Colleges,10.929483681818182,76.92159106363636,641042,Coimbatore
way/533339313,Sri Krishna College of Technology,Colleges,10.92624620645161,76.92459373870967,641042,Coimbatore
way/533525800,Muslim Cemetery,Mosques,11.643147379999998,78.15467648,636003,Salem
way/533525805,Veeralashmi Vidhyalaya Higher Secondary School,Schools,11.64151732,78.15656048,636003,Salem
way/533580103,Government Higher Secondary School,Schools,11.32004682,77.67742482,638053,Erode
way/533763636,Govt School,Schools,12.557465746153847,77.7844178153846,635107,Krishnagiri
way/534816745,Velankani School,Schools,12.53244282,77.78919547999999,635107,Krishnagiri
way/534821003,Sishya school,Schools,12.7262915,77.81441222000001,635126,Krishnagiri
way/534821005,Sri Chandra Choodeswarar Temple,Temples,12.725762311111112,77.8386968,635126,Krishnagiri
way/535502529,Girls High School rd,Schools,10.049578435294118,78.09089949411765,625501,Madurai
way/536922285,Tirupperunturai;Athmanathaswamy temple,Temples,10.07579184,79.04283126,614630,Pudukkottai
way/539512532,"AHALIA HEALTH, HERITAGE & KNOWLEDGE VILLAGE",Residential Complexes,10.79402572244898,76.82692744285713,641112,Coimbatore
way/539950350,District Collectorate Building,Offices,11.772097275,79.7566879125,607001,Cuddalore
way/539952294,Krishnasamy Memorial Matric higher secondary school,Schools,11.760048611111113,79.75538531111111,607001,Cuddalore
way/539968219,Secondary &High School,Schools,11.66340197,78.78722368999999,606202,Villupuram
way/540117491,St. Joseph's College of Engineering,Colleges,12.869019113636362,80.21599238636362,600119,Kanchipuram
way/540162861,Pattabiram Bus Depo,Bus Stations,13.123022520000001,80.0611416,600055,Tiruvallur
way/540171893,MIT ground,Colleges,12.94143148,80.13670948000001,600074,Kanchipuram
way/540215475,R.B.S.Q school playground,Parks,12.996733899999999,80.26634367142857,600020,Chennai
way/540215476,Palm Grove Apartments,Residential Complexes,12.99782737142857,80.26603022857144,600020,Chennai
way/540241242,CPWD Quarters,Residential Complexes,13.08258203714286,80.19688041999999,600106,Chennai
way/540337454,Krishnasamy Kids school,Schools,11.757583849999998,79.76033491666666,607001,Cuddalore
way/540337745,Hindu college railway Station,Colleges,13.118637933333332,80.07533404444445,600065,Tiruvallur
way/540377816,Holy Infant Jesus School Street,Schools,13.1205668,80.0620676,600055,Tiruvallur
way/540451168,District Collector Office,Offices,11.94138978,79.80601664000001,605007,Pondicherry
way/540453734,Beschi School,Schools,11.691898400000001,79.293505775,606102,Villupuram
way/540455196,Raj Apartment,Residential Complexes,11.93745812857143,79.8004073,605007,Pondicherry
way/540455685,Vidya Niketan School,Schools,11.9370984,79.79942632,605007,Pondicherry
way/540471222,St. John Kids School,Schools,11.93920562,79.80175396,605007,Pondicherry
way/540473966,Reddiyarpalayam Crematory,Temples,11.93622612,79.80033148,605007,Pondicherry
way/540473968,Juno Sougumaran Apartments,Residential Complexes,11.93349574,79.80050892,605007,Pondicherry
way/540478875,Janani's Amutham Apartment,Residential Complexes,11.935440128571429,79.79896525714285,605007,Pondicherry
way/540582947,KGEYES Padmalayam,Apartments,13.02337528,80.2060977,600084,Chennai
way/540616695,Vidyodaya School Play Ground,Parks,13.05046955,80.24093686818182,600025,Chennai
way/540617460,Futura IT Park,IT Parks,12.909577288888888,80.22681517777777,600119,Kanchipuram
way/540658685,College Road,Colleges,10.300641168750001,78.03280123750001,624403,Dindigul
way/540741624,Anna bus stand,Bus Stations,12.5109807,79.12652685999998,606803,Tiruvannamalai
way/540784948,Regional Transport Office Oulgaret,Offices,11.941187112500002,79.81197708750001,605007,Pondicherry
way/540995340,Saiva Bhanu Kshatriya College,Colleges,9.520116419999999,78.10813168,626107,Virudhunagar
way/541025232,Paalur Village,Residential Complexes,10.872066785714285,79.20678945714285,614303,Thanjavur
way/541029455,Mahalipuram,Residential Complexes,10.905483399999998,79.18863637499999,614201,Thanjavur
